condition,cell_id,mitochondria_id,image_category_type,file_name,file_path
shOPA1,1,54,mitochondria_mask,images_shOPA1_cell_001_0054_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0054_mito_imgs.tiff
shCtrl,2,3,mitochondria_mask,images_shCtrl_cell_002_0003_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_002_0003_mito_imgs.tiff
shOPA1,1,9,original_EM_image,images_shOPA1_cell_001_0009_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0009_ori_imgs.tiff
shOPA1,1,103,original_EM_image,images_shOPA1_cell_001_0103_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0103_ori_imgs.tiff
shOPA1,1,110,lamellar_cristae_mask,images_shOPA1_cell_001_0110_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0110_lamellar_cristae_imgs.tiff
shOPA1,1,19,lamellar_cristae_mask,images_shOPA1_cell_001_0019_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0019_lamellar_cristae_imgs.tiff
shOPA1,2,8,original_EM_image,images_shOPA1_cell_002_0008_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0008_ori_imgs.tiff
shCtrl,1,16,original_EM_image,images_shCtrl_cell_001_0016_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_001_0016_ori_imgs.tiff
shCtrl,2,8,lamellar_cristae_mask,images_shCtrl_cell_002_0008_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_002_0008_lamellar_cristae_imgs.tiff
shOPA1,3,4,lamellar_cristae_mask,images_shOPA1_cell_003_0004_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_003_0004_lamellar_cristae_imgs.tiff
shCtrl,1,20,mitochondria_mask,images_shCtrl_cell_001_0020_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_001_0020_mito_imgs.tiff
shOPA1,1,137,original_EM_image,images_shOPA1_cell_001_0137_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0137_ori_imgs.tiff
shOPA1,2,65,mitochondria_mask,images_shOPA1_cell_002_0065_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0065_mito_imgs.tiff
shOPA1,1,91,original_EM_image,images_shOPA1_cell_001_0091_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0091_ori_imgs.tiff
shOPA1,2,22,mitochondria_mask,images_shOPA1_cell_002_0022_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0022_mito_imgs.tiff
shOPA1,1,128,tubular_cristae_mask,images_shOPA1_cell_001_0128_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0128_tubular_cristae_imgs.tiff
shOPA1,1,77,original_EM_image,images_shOPA1_cell_001_0077_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0077_ori_imgs.tiff
shCtrl,4,17,original_EM_image,images_shCtrl_cell_004_0017_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0017_ori_imgs.tiff
shOPA1,4,10,lamellar_cristae_mask,images_shOPA1_cell_004_0010_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_004_0010_lamellar_cristae_imgs.tiff
shOPA1,5,22,original_EM_image,images_shOPA1_cell_005_0022_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0022_ori_imgs.tiff
shCtrl,4,21,mitochondria_mask,images_shCtrl_cell_004_0021_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0021_mito_imgs.tiff
shOPA1,1,92,mitochondria_mask,images_shOPA1_cell_001_0092_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0092_mito_imgs.tiff
shCtrl,1,13,tubular_cristae_mask,images_shCtrl_cell_001_0013_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_001_0013_tubular_cristae_imgs.tiff
shOPA1,1,11,tubular_cristae_mask,images_shOPA1_cell_001_0011_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0011_tubular_cristae_imgs.tiff
shCtrl,4,54,original_EM_image,images_shCtrl_cell_004_0054_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0054_ori_imgs.tiff
shOPA1,1,46,lamellar_cristae_mask,images_shOPA1_cell_001_0046_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0046_lamellar_cristae_imgs.tiff
shOPA1,5,44,mitochondria_mask,images_shOPA1_cell_005_0044_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0044_mito_imgs.tiff
shOPA1,2,34,mitochondria_mask,images_shOPA1_cell_002_0034_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0034_mito_imgs.tiff
shCtrl,3,18,lamellar_cristae_mask,images_shCtrl_cell_003_0018_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_003_0018_lamellar_cristae_imgs.tiff
shOPA1,1,105,tubular_cristae_mask,images_shOPA1_cell_001_0105_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0105_tubular_cristae_imgs.tiff
shOPA1,2,26,original_EM_image,images_shOPA1_cell_002_0026_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0026_ori_imgs.tiff
shOPA1,1,52,original_EM_image,images_shOPA1_cell_001_0052_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0052_ori_imgs.tiff
shOPA1,1,132,mitochondria_mask,images_shOPA1_cell_001_0132_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0132_mito_imgs.tiff
shOPA1,2,30,original_EM_image,images_shOPA1_cell_002_0030_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0030_ori_imgs.tiff
shOPA1,2,29,mitochondria_mask,images_shOPA1_cell_002_0029_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0029_mito_imgs.tiff
shOPA1,1,72,tubular_cristae_mask,images_shOPA1_cell_001_0072_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0072_tubular_cristae_imgs.tiff
shOPA1,2,84,tubular_cristae_mask,images_shOPA1_cell_002_0084_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0084_tubular_cristae_imgs.tiff
shOPA1,2,39,mitochondria_mask,images_shOPA1_cell_002_0039_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0039_mito_imgs.tiff
shCtrl,4,59,lamellar_cristae_mask,images_shCtrl_cell_004_0059_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0059_lamellar_cristae_imgs.tiff
shOPA1,1,34,original_EM_image,images_shOPA1_cell_001_0034_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0034_ori_imgs.tiff
shOPA1,2,71,tubular_cristae_mask,images_shOPA1_cell_002_0071_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0071_tubular_cristae_imgs.tiff
shOPA1,1,88,lamellar_cristae_mask,images_shOPA1_cell_001_0088_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0088_lamellar_cristae_imgs.tiff
shOPA1,5,45,mitochondria_mask,images_shOPA1_cell_005_0045_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0045_mito_imgs.tiff
shOPA1,2,79,lamellar_cristae_mask,images_shOPA1_cell_002_0079_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0079_lamellar_cristae_imgs.tiff
shOPA1,2,10,lamellar_cristae_mask,images_shOPA1_cell_002_0010_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0010_lamellar_cristae_imgs.tiff
shCtrl,2,6,original_EM_image,images_shCtrl_cell_002_0006_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_002_0006_ori_imgs.tiff
shOPA1,1,5,mitochondria_mask,images_shOPA1_cell_001_0005_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0005_mito_imgs.tiff
shOPA1,2,11,lamellar_cristae_mask,images_shOPA1_cell_002_0011_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0011_lamellar_cristae_imgs.tiff
shOPA1,1,103,tubular_cristae_mask,images_shOPA1_cell_001_0103_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0103_tubular_cristae_imgs.tiff
shOPA1,1,45,tubular_cristae_mask,images_shOPA1_cell_001_0045_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0045_tubular_cristae_imgs.tiff
shOPA1,5,22,mitochondria_mask,images_shOPA1_cell_005_0022_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0022_mito_imgs.tiff
shOPA1,5,7,tubular_cristae_mask,images_shOPA1_cell_005_0007_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0007_tubular_cristae_imgs.tiff
shCtrl,4,20,lamellar_cristae_mask,images_shCtrl_cell_004_0020_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0020_lamellar_cristae_imgs.tiff
shOPA1,2,21,original_EM_image,images_shOPA1_cell_002_0021_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0021_ori_imgs.tiff
shOPA1,5,4,mitochondria_mask,images_shOPA1_cell_005_0004_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0004_mito_imgs.tiff
shOPA1,1,124,original_EM_image,images_shOPA1_cell_001_0124_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0124_ori_imgs.tiff
shOPA1,1,2,original_EM_image,images_shOPA1_cell_001_0002_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0002_ori_imgs.tiff
shOPA1,1,3,lamellar_cristae_mask,images_shOPA1_cell_001_0003_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0003_lamellar_cristae_imgs.tiff
shOPA1,3,17,lamellar_cristae_mask,images_shOPA1_cell_003_0017_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_003_0017_lamellar_cristae_imgs.tiff
shOPA1,1,50,mitochondria_mask,images_shOPA1_cell_001_0050_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0050_mito_imgs.tiff
shOPA1,2,68,tubular_cristae_mask,images_shOPA1_cell_002_0068_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0068_tubular_cristae_imgs.tiff
shOPA1,1,56,tubular_cristae_mask,images_shOPA1_cell_001_0056_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0056_tubular_cristae_imgs.tiff
shOPA1,1,20,tubular_cristae_mask,images_shOPA1_cell_001_0020_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0020_tubular_cristae_imgs.tiff
shOPA1,2,3,tubular_cristae_mask,images_shOPA1_cell_002_0003_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0003_tubular_cristae_imgs.tiff
shOPA1,5,8,tubular_cristae_mask,images_shOPA1_cell_005_0008_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0008_tubular_cristae_imgs.tiff
shOPA1,1,32,lamellar_cristae_mask,images_shOPA1_cell_001_0032_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0032_lamellar_cristae_imgs.tiff
shOPA1,1,91,lamellar_cristae_mask,images_shOPA1_cell_001_0091_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0091_lamellar_cristae_imgs.tiff
shOPA1,1,75,lamellar_cristae_mask,images_shOPA1_cell_001_0075_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0075_lamellar_cristae_imgs.tiff
shOPA1,1,112,tubular_cristae_mask,images_shOPA1_cell_001_0112_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0112_tubular_cristae_imgs.tiff
shCtrl,4,26,original_EM_image,images_shCtrl_cell_004_0026_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0026_ori_imgs.tiff
shOPA1,1,136,mitochondria_mask,images_shOPA1_cell_001_0136_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0136_mito_imgs.tiff
shOPA1,1,11,mitochondria_mask,images_shOPA1_cell_001_0011_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0011_mito_imgs.tiff
shOPA1,3,17,original_EM_image,images_shOPA1_cell_003_0017_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_003_0017_ori_imgs.tiff
shOPA1,1,10,tubular_cristae_mask,images_shOPA1_cell_001_0010_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0010_tubular_cristae_imgs.tiff
shOPA1,2,9,lamellar_cristae_mask,images_shOPA1_cell_002_0009_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0009_lamellar_cristae_imgs.tiff
shOPA1,2,85,mitochondria_mask,images_shOPA1_cell_002_0085_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0085_mito_imgs.tiff
shOPA1,4,1,original_EM_image,images_shOPA1_cell_004_0001_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_004_0001_ori_imgs.tiff
shOPA1,5,46,original_EM_image,images_shOPA1_cell_005_0046_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0046_ori_imgs.tiff
shOPA1,1,42,tubular_cristae_mask,images_shOPA1_cell_001_0042_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0042_tubular_cristae_imgs.tiff
shOPA1,2,35,lamellar_cristae_mask,images_shOPA1_cell_002_0035_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0035_lamellar_cristae_imgs.tiff
shOPA1,2,83,original_EM_image,images_shOPA1_cell_002_0083_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0083_ori_imgs.tiff
shOPA1,3,16,mitochondria_mask,images_shOPA1_cell_003_0016_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_003_0016_mito_imgs.tiff
shCtrl,3,9,original_EM_image,images_shCtrl_cell_003_0009_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_003_0009_ori_imgs.tiff
shOPA1,2,88,original_EM_image,images_shOPA1_cell_002_0088_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0088_ori_imgs.tiff
shOPA1,1,117,lamellar_cristae_mask,images_shOPA1_cell_001_0117_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0117_lamellar_cristae_imgs.tiff
shCtrl,4,7,tubular_cristae_mask,images_shCtrl_cell_004_0007_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0007_tubular_cristae_imgs.tiff
shCtrl,2,7,tubular_cristae_mask,images_shCtrl_cell_002_0007_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_002_0007_tubular_cristae_imgs.tiff
shOPA1,1,44,tubular_cristae_mask,images_shOPA1_cell_001_0044_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0044_tubular_cristae_imgs.tiff
shOPA1,1,134,lamellar_cristae_mask,images_shOPA1_cell_001_0134_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0134_lamellar_cristae_imgs.tiff
shOPA1,3,2,tubular_cristae_mask,images_shOPA1_cell_003_0002_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_003_0002_tubular_cristae_imgs.tiff
shOPA1,1,10,mitochondria_mask,images_shOPA1_cell_001_0010_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0010_mito_imgs.tiff
